"REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","POSTAL_CODE","LATITUDE83","LONGITUDE83","HUC8_CODE","ACCURACY_VALUE","COLLECT_MTH_DESC","REF_POINT_DESC","CREATE_DATE","UPDATE_DATE","LAST_REPORTED_DATE","FAC_URL","PGM_SYS_ID","PGM_SYS_ACRNM","INTEREST_TYPE","PROGRAM_URL","PGM_REPORT_URL","PUBLIC_IND","ACTIVE_STATUS","FEDERAL_AGENCY_NAME","HUC_12","FEDERAL_LAND_IND","FED_FACILITY_CODE","EPA_REGION_CODE","KEY_FIELD"
"110020662317","NOLI SCHOOL","23904 SOBOBA ROAD","SAN JACINTO","RIVERSIDE","06065","CA","92581-0487",33.775224,-116.912066,"18070202",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:06:14,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662317","D54J02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","09","BIA INDIAN SCHOOLD54J02"
"110020662308","WINSLOW RESIDENTIAL HALL","600 N ALFRED AVE","WINSLOW","NAVAJO","04017","AZ","86047-3130",35.0312,-110.70508,"15020008",30,"ADDRESS MATCHING-HOUSE NUMBER","CENTER OF A FACILITY OR STATION",2005-02-10 03:06:14,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662308","D36N25","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","09","BIA INDIAN SCHOOLD36N25"
"110011795138","BEATRICE RAFFERTY SCHOOL","22 BAYVIEW DR","PERRY","WASHINGTON","23029","ME","04667",44.95607,-67.04015,"01050002",30,"ADDRESS MATCHING-HOUSE NUMBER","CENTER OF A FACILITY OR STATION",2005-02-10 03:06:53,2005-02-10 23:38:02,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011795138","D56S02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","01","BIA INDIAN SCHOOLD56S02"
"110020777033","SEBA DALKAI BOARDING SCHOOL","42 MI N OF WINSLOW, HWY 87","WINSLOW","NAVAJO","04017","AZ","86047-9415",35.021116,-110.697877,"15020008",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:06:02,2005-03-31 07:26:33,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020777033","D36N19","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","150200080701",NA,"Y","09","BIA INDIAN SCHOOLD36N19"
"110009458899","TI'IS NAS BAZ BOARDING SCHOOL","HIGHWAY 160, BIA RD N5114","TEEC NOS POS","APACHE","04001","AZ","86514-0102",36.945611,-109.104694,"14080201",30,"INTERPOLATION-MAP","CENTER OF A FACILITY OR STATION",2005-02-10 03:06:05,2005-03-25 09:12:19,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009458899","D32N10","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","09","BIA INDIAN SCHOOLD32N10"
"110041879009","MANY FARMS HIGH SCHOOL","CIRCLE DR","MANY FARMS","APACHE","04001","AZ","86538",35.66713,-109.05414,"15020006",183,NA,NA,2005-02-10 03:09:25,2010-04-05 03:12:53,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041879009","D35N21","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","09","BIA INDIAN SCHOOLD35N21"
"110020661728","RIVERSIDE INDIAN SCHOOL","ROUTE 1,","ANADARKO","CADDO","40015","OK","73005",35.09722,-98.25417,"11130302",171,NA,NA,2005-02-10 03:03:31,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661728","D01B02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","06","BIA INDIAN SCHOOLD01B02"
"110020662068","HANAA'DLI SCHOOL/DORMITORY, INC. (HUERFANO)","COUNTY ROAD 7150 #700","BLOOMFIELD","SAN JUAN","35045","NM","87413-0639",36.35225,-107.95694,"14080101",500,"ADDRESS MATCHING-BLOCK FACE","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:05:38,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662068","D34N06","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","140801060704",NA,"Y","06","BIA INDIAN SCHOOLD34N06"
"110020661960","THEODORE JAMERSON ELEMENTARY SCHOOL","3315 UNIVERSTIY DRIVE","BISMARCK","BURLEIGH","38015","ND","58504-7565",46.76861,-100.76323,"10130102",30,"ADDRESS MATCHING-HOUSE NUMBER","CENTER OF A FACILITY OR STATION",2005-02-10 03:05:16,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661960","D10A10","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD10A10"
"110013239833","COLVILLE-PASCHAL SHERMAN INDIAN SCHOOL","25A MISSION RD","OMAK","OKANOGAN","53047","WA","98841",48.3749,-119.4513,"17020006",2000,"ADDRESS MATCHING-STREET CENTERLINE","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:02:13,2006-08-15 00:12:24,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110013239833","D03P03","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","170200060410",NA,"Y","10","BIA INDIAN SCHOOLD03P03"
"110020662745","HOTEVILLA BACAVI COMMUNITY SCHOOL","HIGHWAY 264","HOTEVILLA","NAVAJO","04017","AZ","86030-0048",35.9219,-110.66324,"15020017",30,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:09:05,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662745","D65H14","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","09","BIA INDIAN SCHOOLD65H14"
"110020661844","LOWER BRULE TRIBAL SCHOOL","600 CRAZY HORSE DRIVE/PO BOX 245","LOWER BRULE","LYMAN","46085","SD","57548",44.072531,-99.578707,"10140101",150,"ADDRESS MATCHING-HOUSE NUMBER",NA,2005-02-10 03:04:15,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661844","D15A02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","101401010507",NA,"Y","08","BIA INDIAN SCHOOLD15A02"
"110020661746","AMERICAN HORSE DAY SCHOOL WWTF","100 MAIN STREET, PO BOX 660","ALLEN","BENNETT","46007","SD","57714-0660",43.328183,-102.009888,"10140201",NA,NA,NA,2005-02-10 03:03:56,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661746","D06A02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD06A02"
"110020661942","STANDING ROCK COMMUNITY GRANT SCHOOL","105 N AGENCY AVE","FORT YATES","SIOUX","38085","ND","58538",46.09226,-100.62902,"10130102",30,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:05:12,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661942","D10A08","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD10A08"
"110020661354","ROSEBUD DORMITORIES","1001 AVENUE D/PO BOX 669","MISSION","TODD","46121","SD","57555",43.299931,-100.662575,"10150006",NA,NA,NA,2005-02-10 03:02:00,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661354","D07A10","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD07A10"
"110020662521","PEARL RIVER ELEMENTARY SCHOOL","470 INDUSTRIAL ROAD","PHILADELPHIA ","NESHOBA","28099","MS","39350-4256",32.7772,-89.2037,"03180001",NA,"GPS - UNSPECIFIED","UNKNOWN",2005-02-10 03:07:59,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662521","D78S25","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","031800010504",NA,"Y","04","BIA INDIAN SCHOOLD78S25"
"110018662320","CHEROKEE CENTRAL ELEMENTARY SCHOOL (BLDG 7)","88 AGENCY SCHOOL STREET","CHEROKEE","SWAIN","37173","NC","28719",35.47966,-83.32028,"06010203",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:04:48,2006-05-04 05:44:29,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110018662320","D52S04","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","060102030207",NA,"Y","04","BIA INDIAN SCHOOLD52S04"
"110020661461","YAKAMA NATION TRIBAL SCHOOL","601 LINDEN ST","TOPPENISH","YAKIMA","53077","WA","98948",46.377654,-120.329416,"17030003",357,NA,NA,2005-02-10 03:02:33,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661461","D11P20","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","10","BIA INDIAN SCHOOLD11P20"
"110017838107","JEMEZ DAY SCHOOL","239 DAY SCHOOL RD","JEMEZ PUEBLO","SANDOVAL","35043","NM","87024",35.610265,-106.730462,"13020202",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:05:39,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017838107","D20M05","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","130202020403",NA,"Y","06","BIA INDIAN SCHOOLD20M05"
"110024409683","CITY OF BELCOURT","ND INDIAN G.P. COVERAGE","BELCOURT","ROLETTE","38079","ND","58316",48.810639,-99.780306,"09010004",NA,NA,NA,2005-02-10 03:05:09,2006-09-18 09:11:41,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110024409683","D11A08","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD11A08"
"110009459255","LUKACHUKA COMMUNITY I SCHOOL -BIA","NAVAJO ROUTE 13, 33 MI NE OF CHINLE","LUKACHUKAI","APACHE","04001","AZ","86507",36.413889,-109.231944,"14080204",NA,NA,NA,2005-02-10 03:09:22,2005-03-25 08:47:08,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009459255","D35N07","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","140802041001",NA,"Y","09","BIA INDIAN SCHOOLD35N07"
"110020661979","TURTLE MOUNTAIN COMMUNITY ELEMENTARY","HWY 5, MAIL CODE E, PO BOX 440","BELCOURT","ROLETTE","38079","ND","58316-0440",48.846135,-99.739981,"09010004",NA,NA,NA,2005-02-10 03:05:17,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661979","D11A09","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD11A09"
"110020662148","MESCALERO APACHE SCHOOL","210 CENTRAL MESCALERO AVENUE","MESCALERO","OTERO","35035","NM","88340-0230",33.15582,-105.778724,"13050003",4500,"ADDRESS MATCHING-HOUSE NUMBER",NA,2005-02-10 03:05:50,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662148","D20M30","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","130500031204",NA,"Y","06","BIA INDIAN SCHOOLD20M30"
"110007978180","USDOI BIA GREASEWOOD BOARDING SCHOOL","ROUTE 5 NAVAJO RESERVATION, HC 58, BOX G","GANADO","APACHE","04001","AZ","86505",35.71401,-109.523401,"15020011",NA,NA,NA,2005-02-10 03:08:42,2005-03-25 07:22:06,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007978180","D36N08","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","150200110301",NA,"Y","09","BIA INDIAN SCHOOLD36N08"
"110020662433","JOSEPH K. LUMSDEN BAHWETING ANISHINABE SCHOOL","1301 MARQUETTE AVE.","SAULT SAINTE MARIE","CHIPPEWA","26033","MI","49783",46.4809,-84.33279,"04070001",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:07:10,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662433","D60F02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","05","BIA INDIAN SCHOOLD60F02"
"110011671262","PIERRE INDIAN LEARNING CENTER","3001 EAST SULLY AVENUE","PIERRE","HUGHES","46065","SD","57501-4403",44.35331,-100.311058,"10140101",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:04:18,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011671262","D01A14","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","101401010302",NA,"Y","08","BIA INDIAN SCHOOLD01A14"
"110028184015","LONEMAN SCHOOL CORPORATION","P.O. BOX 50","OGLALA","SHANNON","46113","SD","57764-0050",43.200844,-102.765984,"10140201",15,"INTERPOLATION-MAP","POINT WHERE SUBSTANCE IS MONITORED",2005-02-10 03:04:14,2007-06-05 00:21:10,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110028184015","D06A13","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","101402011205",NA,"Y","08","BIA INDIAN SCHOOLD06A13"
"110020661407","TIOSPAYE TOPA SCHOOL","123 EAST HWY 212/PO BOX 300","RIDGEVIEW","DEWEY","46041","SD","57652",45.086846,-100.799947,"10130102",NA,NA,NA,2005-02-10 03:02:09,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661407","D01A15","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD01A15"
"110020662460","FOND DU LAC OJIBWE SCHOOL","105 UNIVERSITY ROAD","CLOQUET","CARLTON","27017","MN","55720-8520",46.707444,-92.512157,"04010201",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:07:50,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662460","D53F15","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","05","BIA INDIAN SCHOOLD53F15"
"110020662736","MESKWAKI (SAC & FOX) SETTLEMENT SCHOOL","1610 310TH STREET","TAMA","TAMA","19171","IA","52339",41.9925,-92.763174,"07080208",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:09:05,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662736","D51F02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","07","BIA INDIAN SCHOOLD51F02"
"110020662512","CONEHATTA ELEMENTARY","151 TUSHA DRIVE, PO BOX 146","CONEHATTA","NEWTON","28101","MS","39057-0146",32.53412,-89.29872,"03180001",4500,"ADDRESS MATCHING-HOUSE NUMBER",NA,2005-02-10 03:07:59,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662512","D78S22","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","031800010901",NA,"Y","04","BIA INDIAN SCHOOLD78S22"
"110020661309","CHIEF LESCHI SCHOOL BIA","5625 52ND ST E","PUYALLUP","PIERCE","53053","WA","98371",47.2118,-122.357011,"17110014",352,"INTERPOLATION-PHOTO","FACILITY CENTROID",2005-02-10 03:01:17,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661309","D10P15","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","10","BIA INDIAN SCHOOLD10P15"
"110020662549","STANDING PINE ELEMENTARY","538 HWY 487 EAST","CARTHAGE","LEAKE","28079","MS","39051-6031",32.674806,-89.43627,"03180001",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:08:01,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662549","D78S14","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","04","BIA INDIAN SCHOOLD78S14"
"110020661470","LAC COURTE OREILLES OJIBWE SCHOOL","8875 N. ROUND LAKE SCHOOL ROAD","HAYWARD","SAWYER","55113","WI","54843",45.963575,-91.357613,"07050001",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:02:36,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661470","D55F14","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","05","BIA INDIAN SCHOOLD55F14"
"110020661292","RICHFIELD RESIDENTIAL HALL","765 WEST FIRST AVE","RICHFIELD","SEVIER","49041","UT","84701-2436",38.76986,-112.09819,"16030003",30,"ADDRESS MATCHING-HOUSE NUMBER","CENTER OF A FACILITY OR STATION",2005-02-10 03:01:14,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661292","D33N14","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD33N14"
"110007978135","HOLBROOK DORMITORY, INC.","1100 WEST BUFFALO NAVAJO RESERVATION","HOLBROOK","NAVAJO","04017","AZ","86025-0758",34.906062,-110.17253,"15020008",NA,NA,NA,2005-02-10 03:09:49,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007978135","D36N09","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","150200080206",NA,"Y","09","BIA INDIAN SCHOOLD36N09"
"110006893950","ANETH COMMUNITY SCHOOL NN","HIGHWAY 262","ANETH","SAN JUAN","49037","UT","84510",37.281206,-109.293918,"14080203",9999,NA,NA,2005-02-10 03:02:11,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006893950","D32N02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","140802030605",NA,"Y","08","BIA INDIAN SCHOOLD32N02"
"110020662353","COEUR D'ALENE TRIBAL SCHOOL","1 DAVENPORT WAY & BURN STREET","DESMET","BENEWAH","16009","ID","83824",47.147231,-116.914694,"17010306",NA,"GPS - UNSPECIFIED",NA,2005-02-10 03:06:43,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662353","D05P02","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","170103060102",NA,"Y","10","BIA INDIAN SCHOOLD05P02"
"110007978206","KIN DAH LICHI'I'OLTA BOARDING SCHOOL -BIA","2 MILES NORTH OF HIGHWAY 264, ROUTE 39","GANADO","APACHE","04001","AZ","86505-0800",35.71401,-109.523401,"15020011",NA,NA,NA,2005-02-10 03:09:17,2005-03-25 07:47:40,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007978206","D36N14","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","150200110301",NA,"Y","09","BIA INDIAN SCHOOLD36N14"
"110009459157","TONALEA (RED LAKE) COMMUNITY SCHOOL -BIA","25 MILES EAST OF U.S. 160","TONALEA","COCONINO","04005","AZ","86044-0039",36.011188,-110.875697,"15020018",NA,NA,NA,2005-02-10 03:06:11,2005-03-25 09:23:10,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009459157","D33N13","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","150200180801",NA,"Y","09","BIA INDIAN SCHOOLD33N13"
"110020662488","BOQUE CHITTO ELEMENTARY","13241 HWY 491 NORTH","PHILADELPHIA","NESHOBA",NA,"MS","39350",32.832408,-88.931272,"03180001",150,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:07:53,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662488","D78S21","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs","031800010201",NA,"Y","04","BIA INDIAN SCHOOLD78S21"
"110020661381","TAKINI SCHOOL WASTEWATER FACILITY","HC 77, BOX 537","HOWES","MEADE","46093","SD","57748",44.560599,-102.179129,"10120112",NA,NA,NA,2005-02-10 03:02:06,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661381","D01A05","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD01A05"
"110021730493","BUG-0-NAY-GE-SHIG SCHOOL","15353 SILVER EAGLE DRIVE NW","BENA","CASS","27021","MN","56626-1012",47.36092,-94.30737,"07010102",30,"ADDRESS MATCHING-HOUSE NUMBER","CENTER OF A FACILITY OR STATION",2005-02-10 03:07:34,2005-09-28 04:51:16,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110021730493","D53F13","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","05","BIA INDIAN SCHOOLD53F13"
"110020662228","SECOND MESA DAY SCHOOL BIA HOPI","HIGHWAY 264","SECOND MESA","NAVAJO","04017","AZ","86043-0098",35.79306,-110.50556,"15020013",9999,NA,NA,2005-02-10 03:06:03,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020662228","D65H12","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","09","BIA INDIAN SCHOOLD65H12"
"110020661791","ENEMY SWIM DAY SCHOOL","13495 446TH AVENUE","WAUBAY","DAY","46037","SD","57273-5318",45.431822,-97.298314,"10160010",50,"ADDRESS MATCHING-HOUSE NUMBER","ENTRANCE POINT OF A FACILITY OR STATION",2005-02-10 03:04:07,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020661791","D09A03","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD09A03"
"110063332889","NORTHERN CHEYENNE TRIBAL SCHOOL","1 CAMPUS DR","BUSBY","BIG HORN","30003","MT","59016",45.53658,-106.95586,"10100003",30,"ADDRESS MATCHING-HOUSE NUMBER","CENTER OF A FACILITY OR STATION",2005-02-10 03:08:17,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063332889","D57C04","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","08","BIA INDIAN SCHOOLD57C04"
"110007978126","BIA CRYSTAL BOARDING SCHOOL NN","MILE POST 5 NORTH HWY 134 CRYSTAL","CRYSTAL","MCKINLEY","35031","NM","87328",35.998194,-109.017328,"14080204",NA,NA,NA,2005-02-10 03:05:32,NA,NA,"https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007978126","D36N05","BIA INDIAN SCHOOL","COMPLIANCE ASSISTANCE",NA,"no data yet","Y",NA,"Interior: Bureau of Indian Affairs",NA,NA,"Y","06","BIA INDIAN SCHOOLD36N05"
